,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,AvgSpeed
2469,2,2013-09-08,78,71,75.0,8.0,65,68.0,0.0,10.0,524.0,1815.0,0.0,10.1,12.0
2470,1,2013-09-09,94,68,81.0,15.0,70,74.0,0.0,16.0,525.0,1814.0,0.0,9.0,10.1
2471,2,2013-09-09,94,69,82.0,15.0,68,73.0,0.0,17.0,525.0,1814.0,0.0,8.5,9.2
2472,1,2013-09-10,95,77,86.0,20.0,64,71.0,0.0,21.0,526.0,1812.0,0.0,12.1,12.5
2473,2,2013-09-10,96,78,87.0,20.0,63,71.0,0.0,22.0,526.0,1812.0,0.0,12.2,12.5
2474,1,2013-09-11,91,75,83.0,18.0,66,71.0,0.0,18.0,527.0,1810.0,0.001,4.2,7.5
2475,2,2013-09-11,92,75,84.0,18.0,66,71.0,0.0,19.0,527.0,1810.0,0.001,5.1,6.9
2476,1,2013-09-12,82,62,72.0,7.0,59,64.0,0.0,7.0,528.0,1809.0,0.001,7.0,9.4
2477,2,2013-09-12,83,63,73.0,7.0,58,64.0,0.0,8.0,528.0,1809.0,0.06,6.8,9.8
2478,1,2013-09-13,67,52,60.0,-5.0,45,52.0,5.0,0.0,529.0,1807.0,0.0,10.7,11.5
2479,2,2013-09-13,67,54,61.0,-5.0,45,53.0,4.0,0.0,529.0,1807.0,0.001,12.8,13.5
2480,1,2013-09-14,72,47,60.0,-4.0,43,52.0,5.0,0.0,530.0,1805.0,0.0,4.7,5.9
2481,2,2013-09-14,72,51,62.0,-4.0,41,52.0,3.0,0.0,530.0,1805.0,0.0,5.3,6.3
2482,1,2013-09-15,62,56,59.0,-5.0,52,55.0,6.0,0.0,531.0,1803.0,0.65,1.1,5.4
2483,2,2013-09-15,62,58,60.0,-5.0,51,55.0,5.0,0.0,531.0,1803.0,0.24,0.4,5.1
2484,1,2013-09-16,64,51,58.0,-6.0,47,52.0,7.0,0.0,532.0,1760.0,0.0,9.7,10.8
2485,2,2013-09-16,64,55,60.0,-6.0,47,53.0,5.0,0.0,532.0,1760.0,0.001,11.4,12.8
2486,1,2013-09-17,71,49,60.0,-4.0,51,56.0,5.0,0.0,533.0,1758.0,0.0,7.0,7.6
2487,2,2013-09-17,70,53,62.0,-4.0,49,55.0,3.0,0.0,533.0,1758.0,0.001,7.2,8.2
2488,1,2013-09-18,81,60,71.0,7.0,60,64.0,0.0,6.0,535.0,1756.0,0.55,8.7,9.0
2489,2,2013-09-18,82,62,72.0,7.0,58,62.0,0.0,7.0,535.0,1756.0,0.51,6.7,9.1
2490,1,2013-09-19,84,69,77.0,14.0,68,70.0,0.0,12.0,536.0,1755.0,0.84,8.3,10.6
2491,2,2013-09-19,84,70,77.0,14.0,66,69.0,0.0,12.0,536.0,1755.0,0.001,7.8,10.0
2492,1,2013-09-20,76,58,67.0,5.0,60,63.0,0.0,2.0,537.0,1753.0,0.001,10.1,11.0
2493,2,2013-09-20,77,59,68.0,5.0,59,63.0,0.0,3.0,537.0,1753.0,0.02,10.3,11.2
2494,1,2013-09-21,67,52,60.0,-2.0,48,53.0,5.0,0.0,538.0,1751.0,0.0,9.6,10.0
2495,2,2013-09-21,67,51,59.0,-2.0,46,53.0,6.0,0.0,538.0,1751.0,0.0,9.0,9.5
2496,1,2013-09-22,67,49,58.0,-4.0,47,52.0,7.0,0.0,539.0,1749.0,0.0,6.2,7.5
2497,2,2013-09-22,67,49,58.0,-4.0,45,51.0,7.0,0.0,539.0,1749.0,0.0,4.8,6.8
2498,1,2013-09-23,67,46,57.0,-4.0,48,53.0,8.0,0.0,540.0,1748.0,0.0,4.9,6.1
2499,2,2013-09-23,67,50,59.0,-4.0,45,52.0,6.0,0.0,540.0,1748.0,0.0,6.8,7.6
2500,1,2013-09-24,70,49,60.0,-1.0,49,54.0,5.0,0.0,541.0,1746.0,0.0,6.2,8.0
2501,2,2013-09-24,91,52,60.0,-1.0,48,54.0,5.0,0.0,541.0,1746.0,0.0,5.8,7.7
2502,1,2013-09-25,70,51,61.0,0.0,52,56.0,4.0,0.0,542.0,1744.0,0.0,4.8,5.7
2503,2,2013-09-25,71,56,64.0,0.0,51,56.0,1.0,0.0,542.0,1744.0,0.0,5.9,6.6
2504,1,2013-09-26,75,50,63.0,3.0,52,58.0,2.0,0.0,543.0,1742.0,0.0,3.8,4.2
2505,2,2013-09-26,75,55,65.0,3.0,52,58.0,0.0,0.0,543.0,1742.0,0.0,4.1,4.6
2506,1,2013-09-27,81,52,67.0,7.0,51,57.0,0.0,2.0,544.0,1741.0,0.0,7.0,7.4
2507,2,2013-09-27,80,57,69.0,7.0,48,57.0,0.0,4.0,544.0,1741.0,0.0,6.6,7.3
2508,1,2013-09-28,84,55,70.0,11.0,56,62.0,0.0,5.0,545.0,1739.0,0.2,10.9,12.7
2509,2,2013-09-28,85,58,72.0,11.0,54,61.0,0.0,7.0,545.0,1739.0,0.02,10.2,11.3
2510,1,2013-09-29,68,51,60.0,1.0,49,54.0,5.0,0.0,546.0,1737.0,0.18,6.0,7.6
2511,2,2013-09-29,84,53,60.0,1.0,48,54.0,5.0,0.0,546.0,1737.0,0.22,6.3,7.8
2512,1,2013-09-30,74,47,61.0,2.0,49,55.0,4.0,0.0,547.0,1735.0,0.0,5.8,6.2
2513,2,2013-09-30,76,50,63.0,2.0,47,55.0,2.0,0.0,547.0,1735.0,0.0,4.2,4.9
2514,1,2013-10-01,79,62,71.0,13.0,62,65.0,0.0,6.0,548.0,1734.0,0.0,12.5,12.2
2515,2,2013-10-01,79,62,71.0,13.0,61,64.0,0.0,6.0,548.0,1734.0,0.0,11.9,11.5
2516,1,2013-10-02,76,62,69.0,11.0,50,59.0,0.0,4.0,549.0,1732.0,0.0,4.7,6.4
2517,2,2013-10-02,77,64,71.0,11.0,50,59.0,0.0,6.0,549.0,1732.0,0.0,5.2,7.3
2518,1,2013-10-03,78,60,69.0,12.0,65,67.0,0.0,4.0,550.0,1730.0,0.12,7.4,7.9
2519,2,2013-10-03,78,64,71.0,12.0,65,67.0,0.0,6.0,550.0,1730.0,0.8,7.1,7.7
2520,1,2013-10-04,74,65,70.0,13.0,65,66.0,0.0,5.0,552.0,1729.0,0.001,2.6,6.2
2521,2,2013-10-04,76,66,71.0,13.0,64,66.0,0.0,6.0,552.0,1729.0,0.0,2.0,6.0
2522,1,2013-10-05,80,61,71.0,14.0,66,68.0,0.0,6.0,553.0,1727.0,0.82,5.2,6.4
2523,2,2013-10-05,81,65,73.0,14.0,66,68.0,0.0,8.0,553.0,1727.0,0.68,6.7,8.1
2524,1,2013-10-06,64,45,55.0,-1.0,44,49.0,10.0,0.0,554.0,1725.0,0.09,8.7,9.5
2525,2,2013-10-06,76,48,55.0,-1.0,44,50.0,10.0,0.0,554.0,1725.0,0.06,10.1,10.6
2526,1,2013-10-07,68,45,57.0,1.0,45,50.0,8.0,0.0,555.0,1724.0,0.001,6.1,9.0
2527,2,2013-10-07,67,45,56.0,1.0,44,50.0,9.0,0.0,555.0,1724.0,0.0,6.3,9.1
2528,1,2013-10-08,75,43,59.0,3.0,48,53.0,6.0,0.0,556.0,1722.0,0.0,4.7,5.6
2529,2,2013-10-08,76,49,63.0,3.0,46,53.0,2.0,0.0,556.0,1722.0,0.0,4.0,5.0
2530,1,2013-10-09,71,48,60.0,5.0,47,53.0,5.0,0.0,557.0,1720.0,0.0,3.6,4.6
2531,2,2013-10-09,70,52,61.0,5.0,47,53.0,4.0,0.0,557.0,1720.0,0.0,3.4,4.9
2532,1,2013-10-10,74,46,60.0,5.0,50,55.0,5.0,0.0,558.0,1719.0,0.0,2.9,3.9
2533,2,2013-10-10,75,51,63.0,5.0,49,55.0,2.0,0.0,558.0,1719.0,0.0,3.0,3.8
2534,1,2013-10-11,76,51,64.0,10.0,51,56.0,1.0,0.0,559.0,1717.0,0.0,7.3,7.7
2535,2,2013-10-11,77,56,67.0,10.0,48,56.0,0.0,2.0,559.0,1717.0,0.0,6.1,6.9
2536,1,2013-10-12,73,46,60.0,6.0,54,57.0,5.0,0.0,600.0,1715.0,0.12,5.7,7.4
2537,2,2013-10-12,73,53,63.0,6.0,52,57.0,2.0,0.0,600.0,1715.0,0.01,6.0,8.6
2538,1,2013-10-13,64,44,54.0,1.0,41,48.0,11.0,0.0,602.0,1714.0,0.0,5.3,6.6
2539,2,2013-10-13,65,46,56.0,1.0,40,48.0,9.0,0.0,602.0,1714.0,0.0,3.1,5.0
2540,1,2013-10-14,62,42,52.0,-1.0,44,49.0,13.0,0.0,603.0,1712.0,0.0,6.6,8.4
2541,2,2013-10-14,62,45,54.0,-1.0,43,49.0,11.0,0.0,603.0,1712.0,0.0,7.2,8.4
2542,1,2013-10-15,64,49,57.0,4.0,51,54.0,8.0,0.0,604.0,1711.0,0.07,7.6,10.6
2543,2,2013-10-15,65,51,58.0,4.0,50,54.0,7.0,0.0,604.0,1711.0,0.09,6.9,9.7
2544,1,2013-10-16,54,47,51.0,-1.0,45,48.0,14.0,0.0,605.0,1709.0,0.001,10.5,10.8
2545,2,2013-10-16,54,47,51.0,-1.0,43,47.0,14.0,0.0,605.0,1709.0,0.001,10.5,10.7
2546,1,2013-10-17,53,40,47.0,-5.0,44,46.0,18.0,0.0,606.0,1707.0,0.29,6.1,6.9
2547,2,2013-10-17,54,44,49.0,-5.0,43,47.0,16.0,0.0,606.0,1707.0,0.17,7.1,7.9
2548,1,2013-10-18,50,39,45.0,-6.0,40,43.0,20.0,0.0,607.0,1706.0,0.0,8.3,8.7
2549,2,2013-10-18,50,42,46.0,-6.0,39,43.0,19.0,0.0,607.0,1706.0,0.0,7.9,8.6
2550,1,2013-10-19,54,42,48.0,-3.0,37,42.0,17.0,0.0,608.0,1704.0,0.01,8.9,9.2
2551,2,2013-10-19,54,43,49.0,-3.0,36,43.0,16.0,0.0,608.0,1704.0,0.01,10.1,10.4
2552,1,2013-10-20,61,36,49.0,-1.0,42,46.0,16.0,0.0,610.0,1703.0,0.01,5.1,6.1
2553,2,2013-10-20,65,41,53.0,-1.0,41,47.0,12.0,0.0,610.0,1703.0,0.02,7.5,8.4
2554,1,2013-10-21,55,33,44.0,-6.0,31,38.0,21.0,0.0,611.0,1701.0,0.001,10.8,11.5
2555,2,2013-10-21,55,36,46.0,-6.0,32,40.0,19.0,0.0,611.0,1701.0,0.03,10.3,10.8
2556,1,2013-10-22,42,29,36.0,-14.0,31,34.0,29.0,0.0,612.0,1660.0,0.001,5.4,6.1
2557,2,2013-10-22,41,31,36.0,-14.0,31,35.0,29.0,0.0,612.0,1660.0,0.03,4.6,5.4
2558,1,2013-10-23,46,32,39.0,-10.0,27,34.0,26.0,0.0,613.0,1658.0,0.001,9.2,10.0
2559,2,2013-10-23,46,32,39.0,-10.0,27,34.0,26.0,0.0,613.0,1658.0,0.001,9.2,9.2
2560,1,2013-10-24,44,31,38.0,-11.0,25,33.0,27.0,0.0,614.0,1657.0,0.001,10.3,10.9
2561,2,2013-10-24,44,34,39.0,-11.0,25,34.0,26.0,0.0,614.0,1657.0,0.0,9.2,9.9
2562,1,2013-10-25,51,29,40.0,-8.0,26,35.0,25.0,0.0,616.0,1656.0,0.0,10.8,11.7
2563,2,2013-10-25,51,29,40.0,-8.0,26,36.0,25.0,0.0,616.0,1656.0,0.0,10.4,11.3
2564,1,2013-10-26,55,37,46.0,-2.0,29,39.0,19.0,0.0,617.0,1654.0,0.0,10.9,14.2
2565,2,2013-10-26,55,38,47.0,-2.0,29,39.0,18.0,0.0,617.0,1654.0,0.0,10.5,13.4
2566,1,2013-10-27,54,29,42.0,-6.0,29,37.0,23.0,0.0,618.0,1653.0,0.0,6.3,6.6
2567,2,2013-10-27,55,32,44.0,-6.0,29,38.0,21.0,0.0,618.0,1653.0,0.0,6.4,6.7
2568,1,2013-10-28,53,35,44.0,-3.0,37,41.0,21.0,0.0,619.0,1651.0,0.0,9.0,9.4
2569,2,2013-10-28,54,36,45.0,-3.0,38,42.0,20.0,0.0,619.0,1651.0,0.0,8.8,10.3
2570,1,2013-10-29,57,42,50.0,3.0,40,45.0,15.0,0.0,620.0,1650.0,0.001,6.1,7.5
2571,2,2013-10-29,57,43,50.0,3.0,39,45.0,15.0,0.0,620.0,1650.0,0.001,5.9,6.6
2572,1,2013-10-30,63,43,53.0,7.0,52,53.0,12.0,0.0,622.0,1649.0,0.55,6.6,7.5
2573,2,2013-10-30,64,47,56.0,7.0,52,53.0,9.0,0.0,622.0,1649.0,1.16,5.3,6.2
2574,1,2013-10-31,64,46,55.0,9.0,56,57.0,10.0,0.0,623.0,1647.0,1.04,9.4,11.5
2575,2,2013-10-31,65,47,56.0,9.0,56,57.0,9.0,0.0,623.0,1647.0,2.03,9.5,11.4
2576,1,2014-05-01,49,42,46.0,-7.0,38,42.0,19.0,0.0,448.0,1849.0,0.09,13.5,13.4
2577,2,2014-05-01,50,43,47.0,-7.0,42,44.0,18.0,0.0,448.0,1849.0,0.09,14.1,14.0
2578,1,2014-05-02,53,46,50.0,-4.0,39,45.0,15.0,0.0,447.0,1850.0,0.001,10.2,11.5
2579,2,2014-05-02,80,47,50.0,-4.0,43,47.0,15.0,0.0,447.0,1850.0,0.04,10.7,11.9
2580,1,2014-05-03,67,46,57.0,3.0,37,48.0,8.0,0.0,446.0,1851.0,0.0,13.8,14.7
2581,2,2014-05-03,68,49,59.0,3.0,39,49.0,6.0,0.0,446.0,1851.0,0.0,13.3,14.1
2582,1,2014-05-04,58,44,51.0,-3.0,29,41.0,14.0,0.0,444.0,1852.0,0.0,4.8,10.0
2583,2,2014-05-04,61,47,54.0,-3.0,31,43.0,11.0,0.0,444.0,1852.0,0.0,5.6,11.1
2584,1,2014-05-05,55,43,49.0,-6.0,34,42.0,16.0,0.0,443.0,1853.0,0.05,12.6,13.1
2585,2,2014-05-05,59,45,52.0,-6.0,36,44.0,13.0,0.0,443.0,1853.0,0.01,12.5,13.8
2586,1,2014-05-06,63,41,52.0,-3.0,34,45.0,13.0,0.0,442.0,1855.0,0.0,12.6,13.7
2587,2,2014-05-06,63,45,54.0,-3.0,38,47.0,11.0,0.0,442.0,1855.0,0.0,12.9,13.7
2588,1,2014-05-07,78,48,63.0,8.0,42,50.0,2.0,0.0,441.0,1856.0,0.001,7.5,8.9
2589,2,2014-05-07,80,52,66.0,8.0,47,55.0,0.0,1.0,441.0,1856.0,0.001,6.3,9.3
2590,1,2014-05-08,89,51,70.0,14.0,55,63.0,0.0,5.0,439.0,1857.0,0.1,13.7,14.2
2591,2,2014-05-08,93,68,81.0,14.0,58,66.0,0.0,16.0,439.0,1857.0,0.0,13.8,14.3
2592,1,2014-05-09,73,54,64.0,8.0,52,58.0,1.0,0.0,438.0,1858.0,1.03,13.2,16.0
2593,2,2014-05-09,76,57,67.0,8.0,56,61.0,0.0,2.0,438.0,1858.0,1.43,12.4,15.3
2594,1,2014-05-10,77,47,62.0,6.0,42,52.0,3.0,0.0,437.0,1859.0,0.0,2.9,6.9
2595,2,2014-05-10,77,52,65.0,6.0,44,54.0,0.0,0.0,437.0,1859.0,0.0,3.1,6.8
2596,1,2014-05-11,81,52,67.0,10.0,53,59.0,0.0,2.0,436.0,1860.0,0.12,7.6,8.9
2597,2,2014-05-11,85,63,74.0,10.0,55,61.0,0.0,9.0,436.0,1860.0,0.41,7.8,10.1
2598,1,2014-05-12,84,64,74.0,17.0,64,67.0,0.0,9.0,435.0,1901.0,2.09,6.6,12.0
2599,2,2014-05-12,86,65,76.0,17.0,67,70.0,0.0,11.0,435.0,1901.0,0.03,11.1,12.5
2600,1,2014-05-13,67,52,60.0,2.0,53,56.0,5.0,0.0,434.0,1902.0,0.12,9.5,12.3
2601,2,2014-05-13,70,54,62.0,2.0,55,58.0,3.0,0.0,434.0,1902.0,0.14,8.1,10.8
2602,1,2014-05-14,56,44,50.0,-8.0,39,46.0,15.0,0.0,433.0,1903.0,0.02,10.9,12.0
2603,2,2014-05-14,57,44,51.0,-8.0,41,48.0,14.0,0.0,433.0,1903.0,0.06,11.4,12.5
2604,1,2014-05-15,55,40,48.0,-10.0,35,41.0,17.0,0.0,432.0,1904.0,0.19,10.3,13.6
2605,2,2014-05-15,57,42,50.0,-10.0,38,43.0,15.0,0.0,432.0,1904.0,0.26,9.2,13.6
2606,1,2014-05-16,46,37,42.0,-17.0,34,38.0,23.0,0.0,431.0,1905.0,0.1,4.9,8.0
2607,2,2014-05-16,45,41,43.0,-17.0,37,40.0,22.0,0.0,431.0,1905.0,0.08,6.6,9.1
2608,1,2014-05-17,60,39,50.0,-9.0,33,42.0,15.0,0.0,430.0,1906.0,0.0,7.7,8.5
2609,2,2014-05-17,61,41,51.0,-9.0,34,44.0,14.0,0.0,430.0,1906.0,0.0,7.6,8.2
2610,1,2014-05-18,69,47,58.0,-2.0,37,48.0,7.0,0.0,429.0,1907.0,0.0,9.8,10.5
2611,2,2014-05-18,70,48,59.0,-2.0,38,49.0,6.0,0.0,429.0,1907.0,0.0,8.5,9.2
2612,1,2014-05-19,69,45,57.0,-3.0,40,50.0,8.0,0.0,428.0,1908.0,0.001,12.7,13.3
2613,2,2014-05-19,71,53,62.0,-3.0,40,52.0,3.0,0.0,428.0,1908.0,0.001,11.3,12.0
2614,1,2014-05-20,85,62,74.0,13.0,58,63.0,0.0,9.0,427.0,1909.0,0.82,9.9,11.1
2615,2,2014-05-20,87,63,75.0,13.0,60,65.0,0.0,10.0,427.0,1909.0,0.64,10.5,11.9
2616,1,2014-05-21,86,63,75.0,14.0,55,63.0,0.0,10.0,426.0,1910.0,0.01,4.4,7.5
2617,2,2014-05-21,89,68,79.0,14.0,58,66.0,0.0,14.0,426.0,1910.0,0.01,4.8,7.9
2618,1,2014-05-22,70,53,62.0,1.0,47,54.0,3.0,0.0,425.0,1911.0,0.0,4.0,6.8
2619,2,2014-05-22,69,54,62.0,1.0,50,56.0,3.0,0.0,425.0,1911.0,0.0,5.4,7.5
2620,1,2014-05-23,69,48,59.0,-2.0,43,51.0,6.0,0.0,425.0,1912.0,0.0,6.2,6.5
2621,2,2014-05-23,68,51,60.0,-2.0,46,52.0,5.0,0.0,425.0,1912.0,0.0,5.1,6.0
2622,1,2014-05-24,74,47,61.0,-1.0,42,52.0,4.0,0.0,424.0,1913.0,0.0,3.9,5.2
2623,2,2014-05-24,74,50,62.0,-1.0,45,53.0,3.0,0.0,424.0,1913.0,0.0,3.2,4.6
2624,1,2014-05-25,83,50,67.0,5.0,46,56.0,0.0,2.0,423.0,1914.0,0.0,2.3,5.0
2625,2,2014-05-25,85,54,70.0,5.0,49,58.0,0.0,5.0,423.0,1914.0,0.0,1.7,4.5
2626,1,2014-05-26,87,61,74.0,12.0,59,65.0,0.0,9.0,422.0,1915.0,0.0,5.9,7.5
2627,2,2014-05-26,90,67,79.0,12.0,62,67.0,0.0,14.0,422.0,1915.0,0.08,6.3,7.7
2628,1,2014-05-27,85,58,72.0,10.0,61,65.0,0.0,7.0,422.0,1916.0,0.21,5.3,10.0
2629,2,2014-05-27,85,61,73.0,10.0,65,68.0,0.0,8.0,422.0,1916.0,0.5,5.3,9.7
2630,1,2014-05-28,71,56,64.0,1.0,49,55.0,1.0,0.0,421.0,1916.0,0.03,9.1,9.3
2631,2,2014-05-28,73,58,66.0,1.0,54,59.0,0.0,1.0,421.0,1916.0,0.68,8.3,9.1
2632,1,2014-05-29,76,54,65.0,1.0,51,57.0,0.0,0.0,421.0,1917.0,0.0,8.4,9.0
2633,2,2014-05-29,77,57,67.0,1.0,55,59.0,0.0,2.0,421.0,1917.0,0.0,8.8,9.7
2634,1,2014-05-30,79,53,66.0,2.0,49,57.0,0.0,1.0,420.0,1918.0,0.0,6.1,7.0
2635,2,2014-05-30,79,57,68.0,2.0,53,59.0,0.0,3.0,420.0,1918.0,0.0,7.1,8.0
2636,1,2014-05-31,88,54,71.0,7.0,50,59.0,0.0,6.0,420.0,1919.0,0.0,5.8,8.0
2637,2,2014-05-31,89,60,75.0,7.0,53,62.0,0.0,10.0,420.0,1919.0,0.0,5.1,7.4
2638,1,2014-06-01,90,63,77.0,13.0,59,66.0,0.0,12.0,419.0,1920.0,0.001,12.9,13.0
2639,2,2014-06-01,92,69,81.0,13.0,60,68.0,0.0,16.0,419.0,1920.0,0.001,12.0,12.1
2640,1,2014-06-02,83,68,76.0,12.0,62,67.0,0.0,11.0,419.0,1920.0,0.14,13.2,14.6
2641,2,2014-06-02,85,69,77.0,12.0,65,70.0,0.0,12.0,419.0,1920.0,0.2,13.4,15.0
2642,1,2014-06-03,81,66,74.0,10.0,50,60.0,0.0,9.0,418.0,1921.0,0.0,7.2,9.8
2643,2,2014-06-03,82,70,76.0,10.0,53,62.0,0.0,11.0,418.0,1921.0,0.0,3.7,10.5
2644,1,2014-06-04,70,55,63.0,-1.0,53,57.0,2.0,0.0,418.0,1922.0,0.19,7.8,9.3
2645,2,2014-06-04,72,58,65.0,-1.0,56,59.0,0.0,0.0,418.0,1922.0,0.12,8.5,10.9
2646,1,2014-06-05,76,52,64.0,-1.0,42,53.0,1.0,0.0,417.0,1923.0,0.0,5.0,6.0
2647,2,2014-06-05,75,56,66.0,-1.0,44,55.0,0.0,1.0,417.0,1923.0,0.0,6.5,7.8
2648,1,2014-06-06,81,49,65.0,-1.0,40,54.0,0.0,0.0,417.0,1923.0,0.0,3.9,4.9
2649,2,2014-06-06,82,54,68.0,-1.0,42,55.0,0.0,3.0,417.0,1923.0,0.0,4.8,5.6
2650,1,2014-06-07,84,57,71.0,5.0,50,59.0,0.0,6.0,417.0,1924.0,0.08,3.3,7.7
2651,2,2014-06-07,85,62,74.0,5.0,51,60.0,0.0,9.0,417.0,1924.0,0.12,4.2,7.1
2652,1,2014-06-08,72,54,63.0,-3.0,44,53.0,2.0,0.0,417.0,1925.0,0.23,13.9,14.1
2653,2,2014-06-08,70,55,63.0,-3.0,48,55.0,2.0,0.0,417.0,1925.0,0.21,15.4,15.7
2654,1,2014-06-09,78,55,67.0,1.0,48,55.0,0.0,2.0,416.0,1925.0,0.0,7.7,8.5
2655,2,2014-06-09,79,56,68.0,1.0,52,58.0,0.0,3.0,416.0,1925.0,0.0,6.3,8.0
2656,1,2014-06-10,66,56,61.0,-6.0,51,55.0,4.0,0.0,416.0,1926.0,1.26,10.0,10.3
2657,2,2014-06-10,70,59,65.0,-6.0,56,59.0,0.0,0.0,416.0,1926.0,0.45,8.3,9.1
2658,1,2014-06-11,67,57,62.0,-5.0,55,58.0,3.0,0.0,416.0,1926.0,0.52,6.4,7.4
2659,2,2014-06-11,69,62,66.0,-5.0,60,62.0,0.0,1.0,416.0,1926.0,0.03,2.2,5.8
2660,1,2014-06-12,79,58,69.0,1.0,56,62.0,0.0,4.0,416.0,1927.0,0.001,8.6,10.0
2661,2,2014-06-12,82,63,73.0,1.0,59,64.0,0.0,8.0,416.0,1927.0,0.01,8.9,9.8
2662,1,2014-06-13,75,55,65.0,-3.0,41,52.0,0.0,0.0,416.0,1927.0,0.0,6.4,9.8
2663,2,2014-06-13,75,57,66.0,-3.0,45,55.0,0.0,1.0,416.0,1927.0,0.0,3.4,7.5
2664,1,2014-06-14,79,52,66.0,-2.0,43,55.0,0.0,1.0,416.0,1928.0,0.0,7.8,8.3
2665,2,2014-06-14,80,57,69.0,-2.0,43,56.0,0.0,4.0,416.0,1928.0,0.0,7.5,8.6
2666,1,2014-06-15,84,60,72.0,4.0,55,63.0,0.0,7.0,416.0,1928.0,0.0,14.3,15.7
2667,2,2014-06-15,86,64,75.0,4.0,58,65.0,0.0,10.0,416.0,1928.0,0.001,13.4,14.5
2668,1,2014-06-16,88,67,78.0,9.0,61,67.0,0.0,13.0,416.0,1929.0,0.0,7.4,8.7
2669,2,2014-06-16,90,69,80.0,9.0,64,70.0,0.0,15.0,416.0,1929.0,0.0,7.1,8.8
2670,1,2014-06-17,91,77,84.0,15.0,64,70.0,0.0,19.0,416.0,1929.0,0.001,9.1,12.6
2671,2,2014-06-17,93,79,86.0,15.0,68,74.0,0.0,21.0,416.0,1929.0,0.0,11.5,13.9
2672,1,2014-06-18,82,61,72.0,2.0,63,66.0,0.0,7.0,416.0,1929.0,0.65,2.0,10.2
2673,2,2014-06-18,85,63,74.0,2.0,67,70.0,0.0,9.0,416.0,1929.0,0.8,3.3,10.6
2674,1,2014-06-19,79,59,69.0,-1.0,61,64.0,0.0,4.0,416.0,1930.0,0.32,6.0,8.2
2675,2,2014-06-19,82,60,71.0,-1.0,66,68.0,0.0,6.0,416.0,1930.0,0.39,5.4,7.6
2676,1,2014-06-20,85,63,74.0,4.0,63,67.0,0.0,9.0,416.0,1930.0,0.01,2.6,8.5
2677,2,2014-06-20,86,66,76.0,4.0,67,70.0,0.0,11.0,416.0,1930.0,0.03,2.6,8.8
2678,1,2014-06-21,84,60,72.0,2.0,62,65.0,0.0,7.0,416.0,1930.0,1.28,0.7,7.3
2679,2,2014-06-21,85,63,74.0,2.0,65,67.0,0.0,9.0,416.0,1930.0,0.73,2.1,6.5
2680,1,2014-06-22,82,63,73.0,3.0,61,64.0,0.0,8.0,417.0,1931.0,0.0,4.4,4.9
2681,2,2014-06-22,82,66,74.0,3.0,64,67.0,0.0,9.0,417.0,1931.0,0.0,4.8,5.8
2682,1,2014-06-23,81,66,74.0,4.0,65,68.0,0.0,9.0,417.0,1931.0,0.05,2.9,5.5
2683,2,2014-06-23,84,69,77.0,4.0,69,71.0,0.0,12.0,417.0,1931.0,0.16,1.9,5.5
2684,1,2014-06-24,87,70,79.0,8.0,65,69.0,0.0,14.0,417.0,1931.0,0.41,0.8,4.7
2685,2,2014-06-24,85,70,78.0,8.0,70,72.0,0.0,13.0,417.0,1931.0,1.15,0.9,5.7
2686,1,2014-06-25,80,59,70.0,-1.0,58,61.0,0.0,5.0,417.0,1931.0,0.001,6.8,7.3
2687,2,2014-06-25,79,62,71.0,-1.0,63,65.0,0.0,6.0,417.0,1931.0,0.02,5.3,6.2
2688,1,2014-06-26,78,59,69.0,-2.0,57,61.0,0.0,4.0,418.0,1931.0,0.0,6.2,6.8
2689,2,2014-06-26,77,60,69.0,-2.0,60,63.0,0.0,4.0,418.0,1931.0,0.0,5.5,7.1
2690,1,2014-06-27,88,59,74.0,3.0,62,67.0,0.0,9.0,418.0,1931.0,0.001,7.9,9.8
2691,2,2014-06-27,91,62,77.0,3.0,65,70.0,0.0,12.0,418.0,1931.0,0.0,7.2,9.0
2692,1,2014-06-28,87,71,79.0,8.0,67,70.0,0.0,14.0,419.0,1931.0,0.0,11.8,12.1
2693,2,2014-06-28,88,75,82.0,8.0,70,73.0,0.0,17.0,419.0,1931.0,0.16,11.1,11.7
2694,1,2014-06-29,85,69,77.0,6.0,67,71.0,0.0,12.0,419.0,1931.0,0.07,12.3,12.9
2695,2,2014-06-29,88,71,80.0,6.0,70,73.0,0.0,15.0,419.0,1931.0,0.04,12.4,13.2
2696,1,2014-06-30,87,67,77.0,5.0,67,70.0,0.0,12.0,419.0,1931.0,2.6,6.3,12.6
2697,2,2014-06-30,88,68,78.0,5.0,71,73.0,0.0,13.0,419.0,1931.0,2.06,9.0,12.7
2698,1,2014-07-01,80,67,74.0,2.0,60,65.0,0.0,9.0,420.0,1931.0,0.001,12.3,12.4
2699,2,2014-07-01,84,68,76.0,2.0,64,68.0,0.0,11.0,420.0,1931.0,0.04,14.9,14.6
2700,1,2014-07-02,70,56,63.0,-9.0,53,57.0,2.0,0.0,420.0,1931.0,0.12,5.3,9.6
2701,2,2014-07-02,74,58,66.0,-9.0,56,60.0,0.0,1.0,420.0,1931.0,0.12,6.3,9.7
2702,1,2014-07-03,76,56,66.0,-6.0,48,56.0,0.0,1.0,421.0,1931.0,0.07,2.2,6.8
